"INDICATOR","HFAMDB_657"

"HFAMDB_657","Mental and behavioural disorders, number of deaths, by sex"

"UNIT_TYPE","Unit"
"NUM_DTH","number of deaths"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"COUNT","Count"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"HUN","","TOTAL","FEMALE","1975","260"
"HUN","","TOTAL","FEMALE","1976","137"
"HUN","","TOTAL","FEMALE","1977","124"
"HUN","","TOTAL","FEMALE","1978","49"
"HUN","","TOTAL","FEMALE","1979","48"
"HUN","","TOTAL","FEMALE","1980","64"
"HUN","","TOTAL","FEMALE","1981","75"
"HUN","","TOTAL","FEMALE","1982","115"
"HUN","","TOTAL","FEMALE","1983","135"
"HUN","","TOTAL","FEMALE","1984","175"
"HUN","","TOTAL","FEMALE","1985","173"
"HUN","","TOTAL","FEMALE","1986","148"
"HUN","","TOTAL","FEMALE","1987","165"
"HUN","","TOTAL","FEMALE","1988","195"
"HUN","","TOTAL","FEMALE","1989","223"
"HUN","","TOTAL","FEMALE","1990","227"
"HUN","","TOTAL","FEMALE","1991","252"
"HUN","","TOTAL","FEMALE","1992","292"
"HUN","","TOTAL","FEMALE","1993","329"
"HUN","","TOTAL","FEMALE","1994","373"
"HUN","","TOTAL","FEMALE","1995","378"
"HUN","","TOTAL","FEMALE","1996","276"
"HUN","","TOTAL","FEMALE","1997","346"
"HUN","","TOTAL","FEMALE","1998","319"
"HUN","","TOTAL","FEMALE","1999","329"
"HUN","","TOTAL","FEMALE","2000","292"
"HUN","","TOTAL","FEMALE","2001","315"
"HUN","","TOTAL","FEMALE","2002","377"
"HUN","","TOTAL","FEMALE","2003","417"
"HUN","","TOTAL","FEMALE","2004","299"
"HUN","","TOTAL","FEMALE","2005","407"
"HUN","","TOTAL","FEMALE","2006","1136"
"HUN","","TOTAL","FEMALE","2007","1286"
"HUN","","TOTAL","FEMALE","2008","1431"
"HUN","","TOTAL","FEMALE","2009","1532"
"HUN","","TOTAL","FEMALE","2010","1699"
"HUN","","TOTAL","FEMALE","2011","1640"
"HUN","","TOTAL","FEMALE","2012","1868"
"HUN","","TOTAL","FEMALE","2013","1927"
"HUN","","TOTAL","FEMALE","2014","1928"
"HUN","","TOTAL","FEMALE","2015","1927"
"HUN","","TOTAL","FEMALE","2016","2072"
"HUN","","TOTAL","FEMALE","2017","2416"
"HUN","","TOTAL","FEMALE","2018","2494"
"HUN","","TOTAL","FEMALE","2019","2882"
"IRL","","TOTAL","FEMALE","1968","30"
"IRL","","TOTAL","FEMALE","1969","11"
"IRL","","TOTAL","FEMALE","1970","9"
"IRL","","TOTAL","FEMALE","1971","12"
"IRL","","TOTAL","FEMALE","1972","24"
"IRL","","TOTAL","FEMALE","1973","16"
"IRL","","TOTAL","FEMALE","1974","24"
"IRL","","TOTAL","FEMALE","1975","18"
"IRL","","TOTAL","FEMALE","1976","26"
"IRL","","TOTAL","FEMALE","1977","15"
"IRL","","TOTAL","FEMALE","1978","32"
"IRL","","TOTAL","FEMALE","1979","39"
"IRL","","TOTAL","FEMALE","1980","22"
"IRL","","TOTAL","FEMALE","1981","21"
"IRL","","TOTAL","FEMALE","1982","20"
"IRL","","TOTAL","FEMALE","1983","32"
"IRL","","TOTAL","FEMALE","1984","50"
"IRL","","TOTAL","FEMALE","1985","30"
"IRL","","TOTAL","FEMALE","1986","44"
"IRL","","TOTAL","FEMALE","1987","59"
"IRL","","TOTAL","FEMALE","1988","77"
"IRL","","TOTAL","FEMALE","1989","68"
"IRL","","TOTAL","FEMALE","1990","75"
"IRL","","TOTAL","FEMALE","1991","100"
"IRL","","TOTAL","FEMALE","1992","132"
"IRL","","TOTAL","FEMALE","1993","163"
"IRL","","TOTAL","FEMALE","1994","133"
"IRL","","TOTAL","FEMALE","1995","171"
"IRL","","TOTAL","FEMALE","1996","189"
"IRL","","TOTAL","FEMALE","1997","200"
"IRL","","TOTAL","FEMALE","1998","235"
"IRL","","TOTAL","FEMALE","1999","238"
"IRL","","TOTAL","FEMALE","2000","252"
"IRL","","TOTAL","FEMALE","2001","228"
"IRL","","TOTAL","FEMALE","2002","219"
"IRL","","TOTAL","FEMALE","2003","239"
"IRL","","TOTAL","FEMALE","2004","283"
"IRL","","TOTAL","FEMALE","2005","272"
"IRL","","TOTAL","FEMALE","2006","359"
"IRL","","TOTAL","FEMALE","2007","300"
"IRL","","TOTAL","FEMALE","2008","271"
"IRL","","TOTAL","FEMALE","2009","371"
"IRL","","TOTAL","FEMALE","2010","414"
"IRL","","TOTAL","FEMALE","2011","531"
"IRL","","TOTAL","FEMALE","2012","619"
"IRL","","TOTAL","FEMALE","2013","820"
"IRL","","TOTAL","FEMALE","2015","1002"
"IRL","","TOTAL","FEMALE","2018","1195"
"ISL","","TOTAL","FEMALE","1971","1"
"ISL","","TOTAL","FEMALE","1972","1"
"ISL","","TOTAL","FEMALE","1973","0"
"ISL","","TOTAL","FEMALE","1974","0"
"ISL","","TOTAL","FEMALE","1975","1"
"ISL","","TOTAL","FEMALE","1976","0"
"ISL","","TOTAL","FEMALE","1977","1"
"ISL","","TOTAL","FEMALE","1978","3"
"ISL","","TOTAL","FEMALE","1979","4"
"ISL","","TOTAL","FEMALE","1980","0"
"ISL","","TOTAL","FEMALE","1981","0"
"ISL","","TOTAL","FEMALE","1982","0"
"ISL","","TOTAL","FEMALE","1983","1"
"ISL","","TOTAL","FEMALE","1984","2"
"ISL","","TOTAL","FEMALE","1985","2"
"ISL","","TOTAL","FEMALE","1986","2"
"ISL","","TOTAL","FEMALE","1987","2"
"ISL","","TOTAL","FEMALE","1988","3"
"ISL","","TOTAL","FEMALE","1989","0"
"ISL","","TOTAL","FEMALE","1990","3"
"ISL","","TOTAL","FEMALE","1991","5"
"ISL","","TOTAL","FEMALE","1992","3"
"ISL","","TOTAL","FEMALE","1993","4"
"ISL","","TOTAL","FEMALE","1994","2"
"ISL","","TOTAL","FEMALE","1995","3"
"ISL","","TOTAL","FEMALE","1996","8"
"ISL","","TOTAL","FEMALE","1997","26"
"ISL","","TOTAL","FEMALE","1998","40"
"ISL","","TOTAL","FEMALE","1999","62"
"ISL","","TOTAL","FEMALE","2000","40"
"ISL","","TOTAL","FEMALE","2001","35"
"ISL","","TOTAL","FEMALE","2002","38"
"ISL","","TOTAL","FEMALE","2003","29"
"ISL","","TOTAL","FEMALE","2004","26"
"ISL","","TOTAL","FEMALE","2005","39"
"ISL","","TOTAL","FEMALE","2006","45"
"ISL","","TOTAL","FEMALE","2007","43"
"ISL","","TOTAL","FEMALE","2008","42"
"ISL","","TOTAL","FEMALE","2009","32"
"ISL","","TOTAL","FEMALE","2010","32"
"ISL","","TOTAL","FEMALE","2011","36"
"ISL","","TOTAL","FEMALE","2012","30"
"ISL","","TOTAL","FEMALE","2013","38"
"ISL","","TOTAL","FEMALE","2014","45"
"ISL","","TOTAL","FEMALE","2015","46"
"ISL","","TOTAL","FEMALE","2016","36"
"ISL","","TOTAL","FEMALE","2017","49"
"ISL","","TOTAL","FEMALE","2018","53"
"ISL","","TOTAL","FEMALE","2019","57"
"ISL","","TOTAL","FEMALE","2020","65"
"ISR","","TOTAL","FEMALE","1975","29"
"ISR","","TOTAL","FEMALE","1976","25"
"ISR","","TOTAL","FEMALE","1977","40"
"ISR","","TOTAL","FEMALE","1978","41"
"ISR","","TOTAL","FEMALE","1979","97"
"ISR","","TOTAL","FEMALE","1980","219"
"ISR","","TOTAL","FEMALE","1981","245"
"ISR","","TOTAL","FEMALE","1982","293"
"ISR","","TOTAL","FEMALE","1983","473"
"ISR","","TOTAL","FEMALE","1984","339"
"ISR","","TOTAL","FEMALE","1985","343"
"ISR","","TOTAL","FEMALE","1986","347"
"ISR","","TOTAL","FEMALE","1987","394"
"ISR","","TOTAL","FEMALE","1988","354"
"ISR","","TOTAL","FEMALE","1989","327"
"ISR","","TOTAL","FEMALE","1990","359"
"ISR","","TOTAL","FEMALE","1991","406"
"ISR","","TOTAL","FEMALE","1992","526"
"ISR","","TOTAL","FEMALE","1993","334"
"ISR","","TOTAL","FEMALE","1994","264"
"ISR","","TOTAL","FEMALE","1995","286"
"ISR","","TOTAL","FEMALE","1996","156"
"ISR","","TOTAL","FEMALE","1997","133"
"ISR","","TOTAL","FEMALE","1998","315"
"ISR","","TOTAL","FEMALE","1999","464"
"ISR","","TOTAL","FEMALE","2000","361"
"ISR","","TOTAL","FEMALE","2001","322"
"ISR","","TOTAL","FEMALE","2002","335"
"ISR","","TOTAL","FEMALE","2003","382"
"ISR","","TOTAL","FEMALE","2004","315"
"ISR","","TOTAL","FEMALE","2005","237"
"ISR","","TOTAL","FEMALE","2006","231"
"ISR","","TOTAL","FEMALE","2007","345"
"ISR","","TOTAL","FEMALE","2008","572"
"ISR","","TOTAL","FEMALE","2009","569"
"ISR","","TOTAL","FEMALE","2010","697"
"ISR","","TOTAL","FEMALE","2011","741"
"ISR","","TOTAL","FEMALE","2012","804"
"ISR","","TOTAL","FEMALE","2013","789"
"ISR","","TOTAL","FEMALE","2014","808"
"ISR","","TOTAL","FEMALE","2015","911"
"ISR","","TOTAL","FEMALE","2016","1109"
"ISR","","TOTAL","FEMALE","2017","1250"
"ISR","","TOTAL","FEMALE","2018","1348"
"ITA","","TOTAL","FEMALE","1968","450"
"ITA","","TOTAL","FEMALE","1969","432"
"ITA","","TOTAL","FEMALE","1970","355"
"ITA","","TOTAL","FEMALE","1971","343"
"ITA","","TOTAL","FEMALE","1972","339"
"ITA","","TOTAL","FEMALE","1973","255"
"ITA","","TOTAL","FEMALE","1974","272"
"ITA","","TOTAL","FEMALE","1975","248"
"ITA","","TOTAL","FEMALE","1976","165"
"ITA","","TOTAL","FEMALE","1977","168"
"ITA","","TOTAL","FEMALE","1978","166"
"ITA","","TOTAL","FEMALE","1979","187"
"ITA","","TOTAL","FEMALE","1980","249"
"ITA","","TOTAL","FEMALE","1981","235"
"ITA","","TOTAL","FEMALE","1982","299"
"ITA","","TOTAL","FEMALE","1983","355"
"ITA","","TOTAL","FEMALE","1984","374"
"ITA","","TOTAL","FEMALE","1985","601"
"ITA","","TOTAL","FEMALE","1986","731"
"ITA","","TOTAL","FEMALE","1987","1000"
"ITA","","TOTAL","FEMALE","1988","1378"
"ITA","","TOTAL","FEMALE","1989","1313"
"ITA","","TOTAL","FEMALE","1990","2348"
"ITA","","TOTAL","FEMALE","1991","2685"
"ITA","","TOTAL","FEMALE","1992","2994"
"ITA","","TOTAL","FEMALE","1993","3372"
"ITA","","TOTAL","FEMALE","1994","3612"
"ITA","","TOTAL","FEMALE","1995","4140"
"ITA","","TOTAL","FEMALE","1996","4239"
"ITA","","TOTAL","FEMALE","1997","5033"
"ITA","","TOTAL","FEMALE","1998","5591"
"ITA","","TOTAL","FEMALE","1999","5732"
"ITA","","TOTAL","FEMALE","2000","6012"
"ITA","","TOTAL","FEMALE","2001","6334"
"ITA","","TOTAL","FEMALE","2002","6635"
"ITA","","TOTAL","FEMALE","2003","6072"
"ITA","","TOTAL","FEMALE","2004","4939"
"ITA","","TOTAL","FEMALE","2005","5583"
"ITA","","TOTAL","FEMALE","2006","5775"
"ITA","","TOTAL","FEMALE","2007","6143"
"ITA","","TOTAL","FEMALE","2008","9356"
"ITA","","TOTAL","FEMALE","2009","9825"
"ITA","","TOTAL","FEMALE","2010","9799"
"ITA","","TOTAL","FEMALE","2011","10671"
"ITA","","TOTAL","FEMALE","2012","11763"
"ITA","","TOTAL","FEMALE","2013","11695"
"ITA","","TOTAL","FEMALE","2014","11645"
"ITA","","TOTAL","FEMALE","2015","14451"
"ITA","","TOTAL","FEMALE","2016","14401"
"ITA","","TOTAL","FEMALE","2017","16403"
"KAZ","","TOTAL","FEMALE","1981","139"
"KAZ","","TOTAL","FEMALE","1982","163"
"KAZ","","TOTAL","FEMALE","1985","112"
"KAZ","","TOTAL","FEMALE","1986","101"
"KAZ","","TOTAL","FEMALE","1987","88"
"KAZ","","TOTAL","FEMALE","1988","121"
"KAZ","","TOTAL","FEMALE","1989","102"
"KAZ","","TOTAL","FEMALE","1990","90"
"KAZ","","TOTAL","FEMALE","1991","115"
"KAZ","","TOTAL","FEMALE","1992","124"
"KAZ","","TOTAL","FEMALE","1993","193"
"KAZ","","TOTAL","FEMALE","1994","226"
"KAZ","","TOTAL","FEMALE","1995","283"
"KAZ","","TOTAL","FEMALE","1996","282"
"KAZ","","TOTAL","FEMALE","1997","390"
"KAZ","","TOTAL","FEMALE","1998","237"
"KAZ","","TOTAL","FEMALE","1999","192"
"KAZ","","TOTAL","FEMALE","2000","140"
"KAZ","","TOTAL","FEMALE","2001","144"
"KAZ","","TOTAL","FEMALE","2002","174"
"KAZ","","TOTAL","FEMALE","2003","174"
"KAZ","","TOTAL","FEMALE","2004","141"
"KAZ","","TOTAL","FEMALE","2005","142"
"KAZ","","TOTAL","FEMALE","2006","149"
"KAZ","","TOTAL","FEMALE","2007","117"
"KAZ","","TOTAL","FEMALE","2008","80"
"KAZ","","TOTAL","FEMALE","2009","154"
"KAZ","","TOTAL","FEMALE","2010","78"
"KAZ","","TOTAL","FEMALE","2011","80"
"KAZ","","TOTAL","FEMALE","2012","54"
"KAZ","","TOTAL","FEMALE","2013","490"
"KAZ","","TOTAL","FEMALE","2014","724"
"KAZ","","TOTAL","FEMALE","2015","1144"
"KAZ","","TOTAL","FEMALE","2016","1437"
"KAZ","","TOTAL","FEMALE","2017","1710"
"KAZ","","TOTAL","FEMALE","2018","1794"
"KAZ","","TOTAL","FEMALE","2019","1418"
"KAZ","","TOTAL","FEMALE","2020","1424"
"KGZ","","TOTAL","FEMALE","1981","15"
"KGZ","","TOTAL","FEMALE","1982","26"
"KGZ","","TOTAL","FEMALE","1985","20"
"KGZ","","TOTAL","FEMALE","1986","19"
"KGZ","","TOTAL","FEMALE","1987","25"
"KGZ","","TOTAL","FEMALE","1988","21"
"KGZ","","TOTAL","FEMALE","1989","20"
"KGZ","","TOTAL","FEMALE","1990","29"
"KGZ","","TOTAL","FEMALE","1991","24"
"KGZ","","TOTAL","FEMALE","1992","33"
"KGZ","","TOTAL","FEMALE","1993","45"
"KGZ","","TOTAL","FEMALE","1994","83"
"KGZ","","TOTAL","FEMALE","1995","63"
"KGZ","","TOTAL","FEMALE","1996","64"
"KGZ","","TOTAL","FEMALE","1997","55"
"KGZ","","TOTAL","FEMALE","1998","54"
"KGZ","","TOTAL","FEMALE","1999","60"
"KGZ","","TOTAL","FEMALE","2000","46"
"KGZ","","TOTAL","FEMALE","2001","43"
"KGZ","","TOTAL","FEMALE","2002","47"
"KGZ","","TOTAL","FEMALE","2003","51"
"KGZ","","TOTAL","FEMALE","2004","58"
"KGZ","","TOTAL","FEMALE","2005","51"
"KGZ","","TOTAL","FEMALE","2006","50"
"KGZ","","TOTAL","FEMALE","2007","38"
"KGZ","","TOTAL","FEMALE","2008","44"
"KGZ","","TOTAL","FEMALE","2009","30"
"KGZ","","TOTAL","FEMALE","2010","32"
